X,Y,DEM,Runoff,FCO,Faults,Slope,SPI,TWI,Rain,TRI,UD,Aspect,Curvature,NDVI,Manning
295536.6008,2456500.893,1874,157.003006,1.23373,1327.170044,5.3614101,0.469233,6.4604402,57,0.596075,31.2063007,212.4329987,1.1992199,0.466012418,0.029999999
295736.6008,2456500.893,1869,168.3240051,1.13706,1526.5,0.189619,0.264754,11.9454002,57,0.460733,28.8619995,23.2227993,-0.239746,0.40146175,0.029999999
295936.6008,2456500.893,1869,254.0549927,1.03828,1724.51001,1.50068,0,7.0432901,57,0.58047,30.1606007,100.5699997,0.640137,0.394962043,0.029999999
296136.6008,2456500.893,1867,385.7160034,0.906808,1915.52002,1.11032,3.2947299,10.8999996,57,0.567458,30.2833004,172.2440033,-0.36084,0.449217826,0.029999999
296336.6008,2456500.893,1866,484.0039978,0.824534,2104.540039,2.04403,0.178448,7.4272399,57,0.534272,32.1962013,82.2690964,0.0004883,0.423162043,0.050000001
296536.6008,2456500.893,1865,588.9799805,0.696956,2293.610107,1.4535,0,7.0752501,57,0.49711,31.0790005,116.5650024,-0.0810547,0.408265829,0.050000001
296736.6008,2456500.893,1863,641.4110107,0.622419,2483.360107,1.77606,0.310075,7.97334,68,0.575707,27.1341991,279.7340088,-0.0405273,0.384224474,0.050000001
296936.6008,2456500.893,1863,710.8150024,0.597461,2676.189941,2.0232501,0,6.7443199,68,0.399186,23.9239998,50.0173988,0.561523,0.391153425,0.050000001
297136.6008,2456500.893,1861,804.3289795,0.576156,2867.820068,0.326278,0.427095,11.342,68,0.556098,17.1847,122.4710007,-0.280273,0.464139074,0.100000001
297336.6008,2456500.893,1859,925.684021,0.477096,3059.550049,1.8035001,0.31487,7.9579902,68,0.525822,12.3640003,133.8760071,0.280273,0.442979634,0.100000001
297536.6008,2456500.893,1858,1068.48999,0.376412,3254.100098,1.5971,0.278815,8.0796003,68,0.460465,8.7036695,39.9149017,0.15918,0.430231482,0.050000001
297736.6008,2456500.893,1857,1176.800049,0.202735,3448.139893,1.44286,0.251875,8.1812201,68,0.485889,8.8788004,261.019989,-0.199707,0.57180208,0.050000001
297936.6008,2456500.893,1856,1306.229981,0.10457,3641.610107,0.369481,0.386919,11.0100002,68,0.378049,10.2327995,61.6991997,-0.120117,0.445951998,0.050000001
300336.6008,2456500.893,1851,126.2419968,0.0518162,5411.370117,1.3754801,0,7.1304402,68,0.592442,10.8069,289.1019897,0.240234,0.682465851,0.029999999
300936.6008,2456500.893,1849,47,0,5861.540039,2.05936,0.359575,7.8252301,68,0.5,12.5978003,29.0529995,0.0009766,0.940313756,0.029999999
301136.6008,2456500.893,1851,47.8539009,0,6018.200195,2.2808101,2.58882,9.2634401,68,0.583261,11.7617998,243.9940033,-0.680176,0.461111128,0.029999999
301336.6008,2456500.893,1851,11.1802998,0,6176.629883,0.855164,0,7.6058302,68,0.510985,9.7914696,127.8389969,0.199707,0.445367873,0.029999999
301536.6008,2456500.893,1849,101.0739975,0,6336.600098,1.94564,0.169851,7.4766202,68,0.489602,9.1064997,205.9019928,0.121094,0.639556766,0.050000001
301736.6008,2456500.893,1849,190.5180054,0,6500.359863,3.5115399,0.920457,7.5784302,68,0.485384,8.0184402,192.7480011,-0.241211,0.688591719,0.029999999
301936.6008,2456500.893,1849,278.5390015,0,6665.339844,2.05936,0.359575,7.8252301,68,0.5,7.2885699,119.0530014,0.0009766,0.711360335,0.100000001
302136.6008,2456500.893,1847,402.0809937,0,6831.350098,1.23744,0.64801,9.1821499,68,0.598644,8.0946102,261.8619995,-0.19873,0.761164606,0.050000001
302336.6008,2456500.893,1847,546.7719727,0,7000.77002,1.66778,0,6.9376702,68,0.700106,11.0120001,167.0039978,0.319336,0.47293511,0.050000001
302536.6008,2456500.893,1847,696.9099731,0,7151.149902,0.806067,0.281384,9.2743998,68,0.537131,13.1030998,29.7583008,-0.0805664,0.452242404,0.029999999
302736.6008,2456500.893,1848,850.7999878,0,7278.990234,1.47377,0,7.0613899,68,0.473461,13.0521002,345.243988,0.759277,0.553415716,0.100000001
302936.6008,2456500.893,1847,1001.890015,0,7408.52002,0.780928,0,7.69665,48,0.548855,10.7205,129.8000031,0.0800781,0.745655,0.050000001
303136.6008,2456500.893,1846,1155.219971,0,7537.720215,0.678604,0.236885,9.4465504,48,0.5116,8.5173101,173.647995,-0.399902,0.846401393,0.029999999
292336.6008,2456300.893,1898,172.7920074,0,1171.77002,2.2148199,0.386745,7.7523799,48,0.381359,21.6567993,61.7153015,-0.479492,0.473801166,0.050000001
292536.6008,2456300.893,1896,131.2400055,0,1023.950012,0.645308,0,7.8874302,48,0.740841,24.6630993,324.4309998,0.47998,0.528123856,0.029999999
292736.6008,2456300.893,1896,96.7729034,0,895.0130005,2.51109,0,6.52809,48,0.571041,28.4298,226.6150055,1.39941,0.479665607,0.050000001
292936.6008,2456300.893,1892,36.6741982,0,796.9000244,3.6707699,0,6.1476698,48,0.480166,33.3005981,121.6350021,0.440918,0.478288889,0.050000001
293136.6008,2456300.893,1893,78.2623978,0,737.7810059,4.4839602,1.17628,7.33318,48,0.504344,36.3214989,189.2980042,-0.0390625,0.405828595,0.100000001
293336.6008,2456300.893,1891,121.0370026,0.0351921,706.2609863,2.6855099,1.17261,8.2525997,48,0.507423,43.3166008,118.9530029,-0.0004883,0.38661024,0.100000001
293536.6008,2456300.893,1884,1,0.141422,626.3549805,4.1110001,2.5155399,8.1134996,57,0.383437,48.2338982,184.1849976,-0.880371,0.645908773,0.050000001
293736.6008,2456300.893,1885,33.2415009,0.369123,429.4989929,18.1361008,0,4.5173502,57,0.50998,49.9990005,161.7649994,2.3198199,0.635735512,0.029999999
293936.6008,2456300.893,1883,46.0976982,0.520491,230.9570007,5.8323898,1.53218,7.06885,57,0.513622,48.1268005,32.391201,-0.119629,0.518395901,0.050000001
294136.6008,2456300.893,1880,7.2111001,0.818696,32.0624008,9.4040899,3.3123901,6.8087001,57,0.519673,46.6328011,207.727005,-0.15918,0.40101409,0.050000001
294336.6008,2456300.893,1878,4,1.03864,166,8.9107399,6.27141,7.4513001,57,0.538498,45.5788002,9.0403605,0.560547,0.39563179,0.050000001
294536.6008,2456300.893,1881,90.9725037,1.28742,365.1679993,1.1962,0.939617,9.5727301,57,0.5637,44.5643005,169.177002,0.199707,0.444835871,0.050000001
294736.6008,2456300.893,1879,173.5189972,1.36125,563.2369995,1.773,0.773849,8.66821,57,0.472307,41.3633003,68.5136032,-0.439941,0.401202887,0.050000001
294936.6008,2456300.893,1878,263.9729919,1.3219,759.8579712,1.39302,0,7.1177702,57,0.463051,37.9971008,201.0160065,0.0009766,0.432322234,0.050000001
295136.6008,2456300.893,1876,235.2550049,1.2694401,958.5540161,3.3555501,0,6.23768,57,0.582006,34.5819016,204.6560059,0.479492,0.424102545,0.050000001
295336.6008,2456300.893,1874,219.6589966,1.20208,1156.400024,1.53188,0,7.0227098,73,0.57884,32.1030006,153.8540039,0.0405273,0.414760739,0.029999999
295536.6008,2456300.893,1871,284.2969971,1.1116199,1353.400024,0.276404,0,8.7353296,73,0.573171,25.8243999,84.805603,0,0.501597762,0.050000001
295736.6008,2456300.893,1869,366.4150085,0.916492,1552.540039,1.0998501,0.191981,8.4527502,73,0.531822,23.2880993,0.0317957,0.199219,0.416998088,0.050000001
295936.6008,2456300.893,1867,432.9030151,0.769533,1750.709961,1.1511101,0,7.3085799,73,0.451149,23.8383999,332.9049988,0.0791016,0.401768357,0.029999999
296136.6008,2456300.893,1866,534.3129883,0.600016,1947.939941,0.28452,0.0248288,9.3995304,73,0.498471,25.0170002,322.2330017,-0.160645,0.441082031,0.050000001
296336.6008,2456300.893,1865,658.8330078,0.539628,2147.169922,0.701577,0,7.8038201,73,0.565615,27.6928005,85.884201,0.120605,0.416759938,0.050000001
296536.6008,2456300.893,1864,760.1400146,0.510057,2345.52002,3.6524501,0.957489,7.53898,73,0.43996,26.3820992,160.8200073,-0.240234,0.415162563,0.100000001
296736.6008,2456300.893,1863,835.3640137,0.5158,2542.959961,1.99098,0,6.7604098,73,0.507431,24.0524998,298.4899902,0.239746,0.439987063,0.100000001
296936.6008,2456300.893,1863,896.5650024,0.547046,2737.179932,3.7737701,0,6.1199198,73,0.457635,21.3337994,119.7969971,-0.0810547,0.456837654,0.029999999
297136.6008,2456300.893,1860,980.0700073,0.526667,2926.379883,5.5987201,0,5.7237201,73,0.503139,16.4668007,342.8590088,2.08057,0.6200912,0.029999999
297336.6008,2456300.893,1859,1082.150024,0.432162,3115.919922,0.450439,0.0786168,9.3455601,73,0.463415,15.0626001,180,-0.120117,0.498408467,0.100000001
297536.6008,2456300.893,1859,1209.76001,0.336625,3308.48999,0.782433,0,7.6947298,73,0.477411,14.9864998,116.5749969,0.319824,0.434540927,0.029999999
297736.6008,2456300.893,1858,1302.430054,0.173831,3500.110107,2.0885201,0,6.7125401,73,0.601431,17.0097008,137.9019928,0.400879,0.592571378,0.029999999
297936.6008,2456300.893,1856,1168.569946,0.076421,3691.350098,0.25532,0,8.8146696,73,0.603839,18.1383991,11.4441996,0.120605,0.78911531,0.050000001
298136.6008,2456300.893,1856,1023.890015,0.0060283,3832.860107,1.21894,0.851098,9.4485302,88,0.457615,17.7469997,118.1429977,-0.320801,0.498381168,0.050000001
298336.6008,2456300.893,1856,882.6190186,0.0193616,3973.570068,2.0668199,0.180439,7.4161401,88,0.55127,16.0443993,212.151001,0.240723,0.413276821,0.050000001
300336.6008,2456300.893,1852,46.6153984,0.114234,5275.169922,1.19995,0,7.2670102,88,0.534706,16.8715,90,0.199707,0.571167052,0.050000001
300536.6008,2456300.893,1852,118.1060028,0.0193448,5426.540039,0.77494,0.135259,8.8029604,88,0.487023,18.1261997,268.1489868,0.0004883,0.71064353,0.050000001
300736.6008,2456300.893,1853,170.0740051,0,5580.259766,0.460997,0.0402298,8.9169302,88,0.492147,18.3150005,40.5971985,-0.0800781,0.768320143,0.100000001
300936.6008,2456300.893,1852,154,0,5736.049805,0.995868,0.26074,8.8397799,88,0.340391,16.4023991,72.4868011,-0.0805664,0.467164129,0.050000001
301136.6008,2456300.893,1851,149.2819977,0,5896.040039,0.884747,0.308854,9.1812496,88,0.509146,14.3432999,208.7400055,0,0.430851579,0.029999999
301336.6008,2456300.893,1851,190.5180054,0,6057.660156,4.9552302,0.4335,6.53965,88,0.500901,12.408,254.4900055,0.0405273,0.52617836,0.050000001
301536.6008,2456300.893,1849,280.6080017,0,6220.689941,1.52547,0.133152,7.7200499,88,0.488713,10.6335001,89.0600967,0.118652,0.487295151,0.050000001
301736.6008,2456300.893,1849,367.6419983,0,6387.430176,1.60493,0,6.9761,88,0.303286,8.2279701,232.6029968,-0.398438,0.432014525,0.050000001
301936.6008,2456300.893,1849,456.0109863,0,6555.25,0.990593,0,7.4587898,88,0.581221,7.6282802,169.8329926,0.52002,0.569334805,0.029999999
302136.6008,2456300.893,1848,559.1030273,0,6723.979981,1.6023901,0,6.9776802,88,0.54798,8.1036901,112.9810028,1.31885,0.444231302,0.029999999
302336.6008,2456300.893,1847,685.8610229,0,6868.819824,0.750305,0.589312,10.0391998,88,0.485017,9.0037298,36.8652,-0.160156,0.479016781,0.050000001
302536.6008,2456300.893,1848,829.9639893,0,6997.209961,1.32416,0,7.1684899,88,0.642034,10.9305,100.8799973,0.0795898,0.477659345,0.100000001
302736.6008,2456300.893,1848,978.0809937,0,7125.080078,2.4186201,0.633558,7.9519501,88,0.514467,10.6564999,187.1320038,0.0400391,0.509349823,0.029999999
302936.6008,2456300.893,1847,1134.839966,0,7255.109863,1.79023,0.6251,8.4762096,50,0.5,8.71632,305.9150085,0.0009766,0.554758191,0.029999999
303136.6008,2456300.893,1847,1284.339966,0,7379.939941,1.73431,0.756952,8.6902905,50,0.55574,7.5901499,28.4004002,-0.319336,0.590119779,0.050000001
291936.6008,2456100.893,1901,111.0049973,0,1419.459961,1.18829,0.207421,8.3753996,50,0.496338,19.6042004,247.7559967,-0.0810547,0.392234832,0.050000001
292136.6008,2456100.893,1896,3,0,1235.410034,8.6259604,0,5.2870698,50,0.451175,23.8117008,36.0424004,-0.160645,0.491859108,0.050000001
292336.6008,2456100.893,1897,6,0,1058.420044,1.93194,0,6.7905402,50,0.503221,26.8729,190.4299927,0.999512,0.499975801,0.100000001
292536.6008,2456100.893,1896,66.9104004,0,892.0089722,2.3314199,0.203564,7.2955599,50,0.548007,30.3129005,184.3090057,0.160156,0.470092356,0.050000001
292736.6008,2456100.893,1895,95.3363037,0,740.4379883,0.933714,0.0814878,8.2110796,50,0.444173,31.9372005,82.2988968,-0.63916,0.448201388,0.050000001
292936.6008,2456100.893,1894,145.3439941,0,618.2630005,3.1134,0.543917,7.4113498,50,0.386225,34.8111,119.8440018,-0.760742,0.393687546,0.050000001
293136.6008,2456100.893,1892,74,0,544.1710205,1.67506,2.92431,9.9778299,73,0.350704,37.6231995,52.2677994,-0.959961,0.414479584,0.050000001
293336.6008,2456100.893,1891,74,0.0210855,508.8150024,2.2726901,5.1592002,9.92379,73,0.505177,44.1898994,140.3500061,0.0405273,0.404921025,0.050000001
293536.6008,2456100.893,1888,155.0809937,0.103817,468.3640137,1.6126601,0,6.9712901,73,0.416635,48.6278,119.7480011,0.120605,0.425982118,0.050000001
293736.6008,2456100.893,1887,156.3200073,0.307303,409.0310059,0.600586,0,7.95925,73,0.530847,48.713501,180,0.441406,0.58054477,0.050000001
293936.6008,2456100.893,1886,223.9869995,0.470576,208.0599976,1.97967,0.6913,8.3755503,73,0.61302,46.2196007,45.0125008,-0.600098,0.452702343,0.100000001
294136.6008,2456100.893,1883,182.3320007,0.83513,9,1.26518,0,7.2140598,73,0.439788,45.725399,108.4349976,0.840332,0.407911837,0.050000001
294336.6008,2456100.893,1883,200.6320038,1.09926,189.526001,2.2729599,0.396908,7.72644,73,0.496134,43.4407005,330.3370056,0.0009766,0.415692568,0.050000001
294536.6008,2456100.893,1880,262.5280151,1.42427,389.2720032,1.31276,0.343733,8.5634298,73,0.450826,42.6418991,342.256012,-0.398926,0.448879272,0.050000001
294736.6008,2456100.893,1879,361.7650146,1.54825,588.276001,3.40014,0.297062,6.9176002,73,0.54338,40.6459999,53.9673004,0.439941,0.396162152,0.029999999
294936.6008,2456100.893,1877,444.7749939,1.5671099,785.7600098,2.2033401,0.192369,7.3521199,73,0.299926,37.8516006,26.2740002,-0.560059,0.421552926,0.050000001
295136.6008,2456100.893,1876,433.1749878,1.47401,984.4210205,0.411751,0.395253,10.8217001,73,0.5116,33.2671013,194.026001,-0.199707,0.422505021,0.050000001
295336.6008,2456100.893,1874,419.3450012,1.20631,1182.150024,1.69293,0,6.9226899,73,0.434517,31.0224991,343.7210083,0.479492,0.452884197,0.050000001
295536.6008,2456100.893,1871,463.4920044,0.992908,1379.51001,1.17705,0.410919,8.89573,73,0.577705,24.7292004,282.2600098,-0.160645,0.587892175,0.050000001
295736.6008,2456100.893,1871,565.2839966,0.66611,1579.180054,1.77823,0,6.8734999,73,0.468178,22.0212002,207.6600037,0.160645,0.433962256,0.029999999
295936.6008,2456100.893,1870,613.7260132,0.461719,1778.030029,3.32621,0.290588,6.93963,73,0.497711,20.0590992,317.4389954,0.0800781,0.44395569,0.050000001
296136.6008,2456100.893,1868,700.492981,0.263796,1975.949951,1.60058,0.139711,7.6719599,73,0.444087,20.8061008,321.3320007,0.199707,0.45095703,0.050000001
296336.6008,2456100.893,1866,816.8540039,0.236933,2174.949951,2.62377,0.458247,7.5827398,73,0.467716,24.6987991,300.9679871,-0.240723,0.414129823,0.050000001
296536.6008,2456100.893,1865,930.3809814,0.32055,2372.709961,4.6753802,0,5.9049101,73,0.51731,23.6588993,157.6849976,0.121094,0.784015357,0.050000001
296736.6008,2456100.893,1865,1030.319946,0.378907,2569.629883,1.8175,0,6.8516402,73,0.608951,21.9909,277.9039917,0.199219,0.393210888,0.029999999
296936.6008,2456100.893,1862,1085.609985,0.412372,2768.610107,1.3313,9.2957497,11.5576,73,0.493559,20.2851009,55.7052002,-0.199219,0.457125336,0.029999999
297136.6008,2456100.893,1861,1158.849976,0.394704,2966.679932,1.41473,0.123482,7.7954502,73,0.604492,17.5172997,135,-0.280273,0.872908592,0.029999999
297336.6008,2456100.893,1860,1250.540039,0.315946,3163.909912,0.431741,0.0376766,8.9825001,88,0.579376,16.7567997,259.9450073,-0.120117,0.43336758,0.029999999
297536.6008,2456100.893,1859,1282.689941,0.273478,3287.320068,1.31419,0,7.1760502,88,0.397559,17.3934002,291.1960144,0.358887,0.446594149,0.050000001
297736.6008,2456100.893,1859,1145.52002,0.222245,3415.379883,3.64994,0.637886,7.2519898,88,0.582006,20.2695007,36.0890007,-0.398926,0.467257947,0.100000001
297936.6008,2456100.893,1857,1023,0.183281,3549.419922,0.838006,0.0731338,8.3192501,88,0.3663,21.8882999,17.3528004,-0.279785,0.544700861,0.050000001
298136.6008,2456100.893,1857,885.348999,0.136921,3690.75,1.8061301,0,6.8579302,88,0.546287,23.1704006,68.0421982,0.0400391,0.38279736,0.100000001
298336.6008,2456100.893,1855,741.0479736,0.0915872,3836.669922,2.8073399,1.4710701,8.3623104,88,0.475773,20.4976997,8.7096996,-0.160156,0.395463139,0.050000001
299736.6008,2456100.893,1855,125.2519989,0.488089,4701.560059,3.5453801,0.309783,6.87567,88,0.493133,15.5677004,331.8049927,0.0791016,0.374906659,0.100000001
299936.6008,2456100.893,1849,128.8099976,0.436879,4845.959961,4.2108002,0.368118,6.7031398,88,0.50838,18.3922997,42.5915985,0.47998,0.429703176,0.050000001
300136.6008,2456100.893,1853,46.6153984,0.310253,4993.529785,0.347586,2.94225,13.0910997,88,0.52356,22.5293999,158.9550018,-0.439941,0.699794471,0.050000001
300336.6008,2456100.893,1853,209.7449951,0.207981,5143.870117,0.369481,0.0322432,9.1382303,88,0.443902,22.2950001,151.6990051,-0.0400391,0.602012515,0.050000001
300536.6008,2456100.893,1853,315.125,0.0661256,5298.990234,1.1815701,0.103124,7.9755998,88,0.476024,22.9211006,6.0787201,-0.160645,0.449837506,0.100000001
300736.6008,2456100.893,1852,352.881012,0.0000017,5456.310059,3.54565,0.619613,7.2810502,88,0.4723,22.9143009,54.1893997,-0.120117,0.394759327,0.050000001
300936.6008,2456100.893,1851,353.45401,0,5615.540039,0.566238,2.96486,12.1289997,88,0.5,19.9960995,45,0,0.538726568,0.100000001
301136.6008,2456100.893,1852,347.0859985,0,5778.870117,1.33294,0.23268,8.2604904,50,0.345763,17.7716999,113.2190018,-0.199707,0.573306382,0.050000001
301336.6008,2456100.893,1851,372.7000122,0,5943.680176,3.6203101,0,6.16155,50,0.65642,14.2567997,166.8289948,1.88086,0.674467683,0.029999999
301536.6008,2456100.893,1849,458.8420105,0,6109.75,0.525208,0,8.0933704,50,0.605156,11.6714001,272.7640076,0.0805664,0.459434271,0.100000001
301736.6008,2456100.893,1849,549.28302,0,6279.430176,1.80354,0.314875,7.9579701,50,0.345118,9.31077,106.9199982,-0.239746,0.453395218,0.050000001
301936.6008,2456100.893,1849,638.1669922,0,6450.060059,1.09115,1.1427701,9.9270296,50,0.531822,8.9518299,249.9129944,0.0791016,0.4926112,0.050000001
302136.6008,2456100.893,1848,723.9979858,0,6586.740234,0.098877,0.0603995,11.8428001,50,0.666667,8.9699001,270,0.0395508,0.440304309,0.050000001
302336.6008,2456100.893,1848,840.6929932,0,6715.399902,1.20674,0,7.2613702,50,0.590389,10.3264999,76.8142014,0.199707,0.498988569,0.050000001
302536.6008,2456100.893,1849,968.507019,0,6843.779785,0.77616,0,7.7027798,50,0.555556,11.9923,88.1523972,0.280273,0.5896523,0.050000001
302736.6008,2456100.893,1847,1111.76001,0,6972.660156,4.5100398,1.57753,7.5505099,73,0.411223,11.1279001,156.1360016,-0.320313,0.56014806,0.050000001
302936.6008,2456100.893,1847,1260.699951,0,7101.879883,1.21654,0,7.2532802,73,0.516129,9.2578297,170.5279999,0.359863,0.655974567,0.050000001
303136.6008,2456100.893,1847,1417.48999,0,7216.310059,0.936573,0.89911,9.9997902,73,0.539669,7.8724298,145.8910065,-0.400391,0.568769276,0.050000001
291736.6008,2455900.893,1903,265.8439941,0.045158,1551.170044,1.83889,0.642102,8.4493799,73,0.510398,24.3743,133.8970032,-0.201172,0.417536587,0.050000001
291936.6008,2455900.893,1901,196.6210022,0.0339497,1357.479981,0.759853,0.596812,10.0265999,73,0.432927,28.3481998,197.2409973,-0.200195,0.400422513,0.050000001
292136.6008,2455900.893,1899,114.6340027,0.0145609,1163.660034,3.80831,0.665644,7.2093902,73,0.439851,32.339901,212.1199951,-0.0795898,0.521428585,0.050000001
292336.6008,2455900.893,1897,23.8537006,0,973.7109985,1.20412,0.73565,9.3429899,73,0.487324,34.8319016,94.7685013,-0.0395508,0.408661008,0.050000001
292536.6008,2455900.893,1896,154.0189972,0,789.6489868,1.12783,0.0984326,8.0221701,73,0.42723,36.898201,77.2121964,-0.161133,0.45330888,0.029999999
292736.6008,2455900.893,1894,287.9049988,0,613.2810059,5.6926999,0,5.7069602,73,0.380743,37.1567001,45.3562012,-0.880371,0.673130751,0.050000001
292936.6008,2455900.893,1892,303.5920105,0,458.3819885,2.4098799,0,6.5692801,73,0.373083,37.9053993,120.5429993,0.121094,0.463461787,0.050000001
293136.6008,2455900.893,1891,270.5419922,0.000752,352.6260071,1.46516,0.639424,8.8590202,73,0.570715,39.2610016,233.3329926,-0.121094,0.407953262,0.029999999
